LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT3,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,dpnm
20000,1,2,1,34,0,0,0,0,0,2,9662,11998,13750,1180,1505,1517,1257,0,900,1
20000,1,2,2,34,-2,-2,-2,-2,-2,-2,2216,1530,2280,2199,1530,750,1140,3000,780,0
250000,1,3,2,45,-1,0,0,0,0,0,98015,35960,26690,4541,1820,1500,1000,5000,3000,0
320000,1,2,1,38,0,0,0,0,0,0,208207,10244,11478,1154,1176,1187,410,426,428,0
470000,1,2,2,32,-1,-1,-1,-1,0,0,19419,15171,31029,11070,15202,27329,30203,33,16506,0
180000,1,3,2,39,0,0,0,0,0,0,51496,51869,52096,1838,2000,2468,1850,1909,1902,0
170000,1,2,2,32,1,-2,-1,2,2,-2,-1000,1000,0,0,2000,0,0,0,0,0
20000,1,3,1,45,0,-1,2,0,0,2,8541,5346,19089,5577,0,5000,10089,0,2000,0
280000,1,2,1,48,0,0,0,0,0,0,127636,116879,118998,4300,5000,4300,3729,3800,4500,0
290000,1,2,1,36,0,0,0,0,0,0,42512,22416,12567,3000,2010,3000,3000,5000,5000,0
60000,1,1,2,36,-1,2,2,-1,-1,-2,780,-2750,-30,0,0,5500,0,0,0,1
130000,1,1,2,27,-1,-1,-1,-1,-1,0,2881,1919,13861,670,1919,3671,13861,10000,5235,0
100000,1,3,1,42,7,6,5,4,3,2,33816,32308,30448,0,60,0,0,0,118,0
60000,1,1,2,36,1,2,0,0,2,0,104492,52817,56556,5200,3000,8500,0,4000,7000,0
100000,1,2,2,32,-1,2,-1,-1,-1,-1,4080,4100,0,0,4107,7980,0,9487,8333,0
50000,1,1,2,34,1,2,2,2,2,2,48212,49914,50693,2500,2200,0,3800,1000,1500,0
550000,1,1,1,44,-2,-2,-2,-2,-2,-2,21788,1091,1000,0,1091,2309,1000,150,750,0
100000,1,2,1,46,1,2,2,0,0,0,22648,23312,25109,2000,0,2000,1200,1100,1200,1
280000,1,2,1,38,-1,-1,-2,-2,-2,-2,3300,0,0,0,0,0,0,0,0,0
30000,1,2,2,32,-1,2,2,2,2,2,17578,20374,22253,1000,3000,1000,2170,3000,0,0
230000,1,1,2,45,-2,-2,-2,-2,-2,-2,50500,2652,30096,22771,2652,12097,30096,8961,38591,0
80000,1,2,1,44,-1,-1,0,-1,0,0,1798,1604,2608,2310,1100,3612,600,600,1631,0
80000,1,1,2,33,0,0,0,0,0,0,59991,65616,36712,5000,4000,2500,2500,2000,1000,0
50000,1,2,2,31,0,0,0,0,0,0,50275,48833,9713,2000,5000,2500,500,317,1000,0
50000,1,2,1,46,-1,0,0,0,-1,0,1853,4400,1704,2000,1000,0,1704,2011,0,0
280000,1,1,2,36,-2,-2,-2,-2,-2,-2,198,500,5950,1979,500,55176,5950,289,6757,0
290000,1,1,1,40,0,0,0,0,0,0,97193,95169,89712,6000,4000,4250,5000,3241,3500,0
50000,1,3,2,47,0,0,0,0,0,0,44681,46658,18559,2100,2009,2013,700,1000,1000,0
140000,1,2,2,41,-2,-2,-1,-1,-2,-2,-10,1066,0,0,1076,0,0,0,0,0
80000,1,2,1,43,-1,-1,0,0,0,0,435,5333,7599,4495,1500,2500,1000,500,1000,0
280000,1,1,2,32,0,0,0,0,0,0,4524,4401,6913,2000,3000,3000,3000,3000,3000,0
20000,1,3,2,46,0,0,0,2,3,5,7790,12001,15932,2500,2500,2500,2500,2500,2500,0
470000,1,2,1,40,-1,-1,-1,-1,-2,-2,20614,29581,-2764,37978,29734,25630,297,28,29942,0
350000,1,2,2,33,0,0,0,2,0,0,25507,31802,27158,1800,6000,0,1000,1000,668,0
170000,1,2,1,34,0,0,0,0,0,0,35923,38420,41793,2000,2000,3000,2000,3000,2000,0
200000,1,1,1,31,-1,-1,-1,-1,-1,-1,990,6855,9181,1010,6855,1500,9181,7443,2009,0
360000,1,3,1,35,1,-1,-1,-1,-2,-2,0,328,3150,4359,328,3721,3150,150,999,0
140000,1,2,2,41,0,0,0,0,0,0,144904,141805,7373,10000,10000,5000,6000,76000,3000,1
240000,1,2,1,41,0,0,0,0,0,0,238902,240041,194520,8135,8685,10252,7016,7033,7019,1
500000,1,1,1,32,0,0,0,0,0,0,305575,228765,179853,9824,10910,7239,5576,6717,6128,0
190000,1,1,2,34,2,2,2,2,0,0,154258,170001,167654,14500,8000,0,6100,13100,0,1
200000,1,2,1,32,0,0,0,0,0,0,74150,60722,45928,3000,5000,3000,2000,2000,3000,0
210000,1,1,2,41,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,1
30000,1,1,2,36,-1,-1,-1,-2,-2,-2,1772,-6,-6,9647,0,0,0,0,2011,0
50000,1,2,1,36,0,0,0,0,0,0,47599,49691,9957,2000,2200,1148,500,500,376,1
360000,1,1,1,47,-1,-1,-1,-1,-2,-2,229,2500,0,4261,2500,0,0,0,0,0
280000,1,2,1,43,0,0,0,0,0,0,149803,132165,133070,6150,6256,6275,5012,5363,4000,0
360000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
50000,1,2,2,39,0,0,0,0,0,2,47990,44569,50398,1997,2278,4000,4000,0,0,0
270000,1,3,1,47,0,0,0,0,0,0,161999,168837,175705,6000,6200,6254,6290,6710,8250,0
20000,1,2,1,37,0,0,0,0,0,-2,17622,15467,0,3000,2000,1000,0,0,0,0
200000,1,2,1,37,0,0,0,0,0,0,4757,7408,9250,1500,1500,1000,1000,500,1500,0
320000,1,2,1,39,0,0,0,0,0,0,103918,91523,91193,9203,3317,3506,4218,5000,6080,0
230000,1,2,1,37,0,0,0,0,0,0,21374,25996,30450,3000,3000,3000,3000,2000,3000,0
350000,1,3,1,35,0,0,0,0,0,0,218605,166106,50340,6222,7174,4200,2400,2400,2500,0
220000,1,1,2,33,-2,-2,-2,-2,-2,-2,1172,170,792,2917,170,5789,792,2538,4031,1
50000,1,2,1,35,0,0,0,0,0,0,22188,22161,26750,2000,2000,3000,2700,3500,1000,0
20000,1,3,2,48,0,0,2,2,0,0,13543,17452,17059,3132,1577,0,757,628,700,1
390000,1,1,2,32,-1,-1,-1,-1,-1,0,35745,20868,18969,13000,20971,14487,19020,43,14753,0
120000,1,2,1,39,-1,-1,-1,-1,-1,-1,30000,10780,12000,0,10780,0,12000,0,1000,0
490000,1,1,1,41,0,0,0,0,0,0,79712,85703,88727,3000,5000,4000,3000,4000,5000,0
190000,1,2,2,37,0,0,0,2,2,2,79838,83530,84165,4000,5000,6000,0,6500,574,0
150000,1,4,1,40,-1,-1,-1,-1,0,-1,291,291,441,291,291,432,300,882,0,0
150000,1,4,1,42,2,0,0,0,0,0,143947,142991,149526,4742,4847,4997,4120,4133,3993,0
270000,1,1,1,37,0,0,0,0,0,0,174532,171865,105523,6900,7900,8800,4700,2100,60000,1
150000,1,2,1,34,0,0,2,2,2,2,122375,129099,133030,12300,0,11300,0,10500,5200,0
600000,1,1,1,36,0,0,0,0,0,0,372396,459749,463611,50000,50000,15000,20000,15000,7000,0
240000,1,1,2,30,0,0,0,0,0,0,213483,220514,5886,8008,10038,10029,1038,7000,0,0
100000,1,1,1,31,0,0,0,0,0,0,91176,99226,21435,6000,6000,4000,5000,0,0,0
260000,1,1,2,31,-1,-1,-1,-1,-1,-1,500,832,284,0,832,0,284,463,0,1
80000,1,3,1,42,0,0,0,-2,-1,0,6959,-41,1759,3000,0,0,1800,3000,3000,0
20000,1,3,2,46,2,3,2,2,2,2,9417,10015,10540,0,1200,0,1000,600,0,1
260000,1,2,1,42,0,0,0,0,0,0,225844,206742,208755,10030,10000,65500,10000,8000,10000,0
370000,1,1,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
70000,1,2,2,31,0,0,0,0,0,0,101284,66937,34149,2864,2501,1417,1500,5050,1279,0
270000,1,3,2,31,0,0,0,0,0,0,188929,171057,167289,10089,7009,7506,10007,6007,6504,0
250000,1,2,2,44,0,0,0,0,0,0,175070,175711,153859,8000,6018,6887,6000,4001,12000,0
70000,1,3,2,39,0,0,0,0,0,0,18219,20980,22650,2000,2000,2000,1000,1000,2100,0
160000,1,2,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,2535,0
300000,1,1,2,35,0,0,0,0,0,0,17975,13145,12695,1510,1519,2000,1005,2068,0,0
280000,1,3,1,39,-1,-1,-1,0,0,0,1466,25482,23944,1473,25489,1348,816,934,20007,0
210000,1,1,1,34,-1,-1,-1,2,-1,0,330,660,660,330,660,0,660,0,330,0
200000,1,1,2,33,2,2,-1,-1,-1,-1,234069,1892,4602,16412,1892,8484,4602,67037,9541,0
50000,1,1,2,31,3,2,2,3,3,3,1050,1050,1050,0,0,0,0,0,0,1
60000,1,2,1,45,0,0,0,0,0,0,6471,9356,11214,1131,2000,1200,1000,1000,1000,0
50000,1,2,2,36,0,0,0,0,0,0,52045,50908,27702,2000,2005,1432,1008,3007,2003,0
50000,1,2,1,35,1,2,0,0,0,-1,48047,46945,70,0,2052,1800,0,29935,1200,1
140000,1,2,1,39,0,0,0,0,0,0,92861,87188,85854,3992,4100,4000,3162,3500,3210,0
150000,1,1,1,31,-1,-1,-2,-2,-2,-1,15000,0,0,0,0,0,0,11694,30000,0
230000,1,1,2,33,0,0,0,0,0,0,56754,56150,50670,3000,2100,2300,2000,2000,2000,0
310000,1,1,1,40,-2,-2,-2,-2,-2,-2,-150,-150,-150,0,0,0,0,0,0,0
500000,1,1,1,47,1,-1,-1,-1,-1,-1,0,163,150,1200,163,1142,150,165,8530,0
170000,1,1,2,36,-2,-2,-2,-2,-2,-2,5470,18406,-1304,2000,19000,0,0,4000,15000,0
230000,1,1,1,41,1,-1,-1,-1,-1,-1,0,2140,2620,1482,2140,2560,2620,0,0,1
50000,1,2,2,47,0,0,0,0,0,0,19949,19849,17951,2000,2000,2000,1000,1000,1000,0
170000,1,2,1,33,-1,2,2,-1,-1,-2,917,0,0,0,0,2038,0,0,0,0
340000,1,2,1,34,-1,0,0,0,0,0,335002,271435,263741,12510,12101,10045,10010,10000,9800,1
220000,1,2,2,35,0,0,0,0,0,0,237976,229896,222487,8300,8500,8000,7900,7800,8000,0
60000,1,2,1,45,0,0,0,0,0,0,25513,13265,14538,1300,1600,1300,1500,1000,2000,0
200000,1,1,2,33,-1,-1,-1,-1,-1,-1,1201,973,161,0,973,0,161,1174,598,0
350000,1,2,2,34,0,0,0,0,0,0,38021,31838,33478,3000,3000,3000,1500,52000,3000,0
60000,1,2,2,42,0,0,0,0,0,0,99114,94204,13529,3700,3000,4000,1500,3250,1000,0
100000,1,2,2,28,-2,-2,-2,-2,-1,-1,0,0,60,0,0,0,60,300,3700,0
70000,1,1,2,32,1,2,2,2,2,2,67065,69670,72165,3000,3000,3000,3000,0,8300,1
360000,1,1,1,35,-1,-1,-1,-1,-1,0,3738,4979,4974,2019,4979,0,4974,0,72322,0
100000,1,2,1,29,-1,-1,-1,-2,-2,-2,1200,0,0,2100,0,0,0,0,4332,1
290000,1,1,2,47,-2,-2,-2,-2,-2,-2,822,12,-3830,850,12,0,2170,0,5000,0
380000,1,2,1,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
380000,1,1,2,33,0,0,0,0,0,0,77994,80828,84687,3000,3000,3100,3500,3500,3200,0
60000,1,2,1,45,0,0,0,0,0,0,60035,49802,19275,2380,2262,3000,1500,1000,1500,1
320000,1,3,2,28,-1,0,0,-1,-1,0,67264,0,221073,3231,0,2615,228975,8176,8226,0
80000,1,2,1,45,2,2,2,2,2,0,35169,38166,39689,4500,0,3427,0,2000,3000,1
280000,1,1,1,37,-1,0,0,0,0,0,33687,23926,22734,5000,3000,10000,10000,16934,10234,0
110000,1,2,1,38,2,2,2,2,0,0,103202,68917,135478,2500,2494,2477,2500,3003,3000,1
310000,1,2,2,46,2,0,0,0,0,0,102064,105063,109263,5030,4000,3633,3671,12600,0,1
230000,1,1,2,28,0,0,0,0,0,0,28534,24415,12415,15222,10016,10083,5030,5003,5043,0
200000,1,3,2,28,1,-1,-1,-2,-1,-1,0,0,1000,1500,0,0,1000,1000,0,1
70000,1,2,2,29,0,0,0,0,-1,-1,58305,64114,161,5000,4000,5000,161,5800,1500,0
210000,1,2,1,35,0,0,0,0,0,0,62809,65847,47073,3018,2824,1757,1674,1717,1741,0
290000,1,3,1,41,-1,-1,-1,-1,0,0,7488,9562,16875,5807,9569,21336,5020,3013,12278,0
460000,1,1,1,37,2,0,0,0,0,0,7121,8642,9702,1273,1288,1123,1000,502,3000,0
360000,1,1,1,39,-1,-1,2,-1,-1,0,264,264,528,1139,0,2193,528,0,264,0
200000,1,1,2,32,-2,-2,-2,-2,-2,-2,1100,4908,5221,740,4908,740,5221,740,890,0
230000,1,1,1,37,0,0,0,0,0,0,30769,30140,31091,1500,1600,1500,1000,1000,1200,0
80000,1,2,2,32,-1,-1,-1,-1,-1,-1,2976,2255,2647,13424,2267,1835,2655,11116,4020,0
80000,1,3,1,36,0,0,0,0,0,0,81066,81244,75589,3000,2929,3000,5522,3000,6200,0
150000,1,1,2,33,0,0,0,0,0,0,27221,25304,18452,5000,1715,1200,625,10000,1000,0
290000,1,2,1,36,0,0,0,0,0,0,72774,66183,62445,3500,3000,3000,3000,3000,3000,0
90000,1,3,1,31,0,0,0,0,0,0,67776,68485,45837,4023,4017,4000,4000,5000,4000,0
360000,1,2,1,40,-1,-1,-1,-1,0,-1,250,3189,4019,1088,3215,3104,2026,2414,8089,1
190000,1,1,2,36,1,2,2,2,2,2,105418,109678,111871,5500,5200,4500,4300,4300,4400,1
20000,1,2,1,41,0,0,0,0,0,0,7472,9369,5990,2000,2002,3098,215,338,2164,0
150000,1,3,1,47,0,0,0,-1,-1,-2,250475,52598,0,5772,2424,3218,0,0,0,0
50000,1,2,1,32,0,0,0,0,0,0,11030,13145,14441,1203,1300,1235,516,534,537,0
310000,1,1,2,38,-2,-2,-2,-2,-2,-2,995,993,1495,993,1005,1000,1502,1000,1000,0
260000,1,1,1,38,0,0,0,0,0,0,94152,89485,83619,4150,4153,2913,3012,3088,3033,0
190000,1,2,1,42,0,0,0,0,0,0,31323,26793,25845,1500,1500,2000,1500,898,1000,0
30000,1,1,2,31,-1,-1,0,0,-1,-1,6456,3016,5755,4398,3000,3009,5767,3566,26444,1
280000,1,1,2,32,-2,-2,-2,-2,-2,-2,19668,3186,2100,1000,3186,45028,2100,0,0,0
60000,1,2,2,40,0,0,0,0,0,0,58123,54851,27333,2000,2500,2500,1000,1100,1100,1
20000,1,2,2,32,2,0,0,0,0,0,18996,20330,20424,1325,1339,1609,823,723,1705,0
140000,1,2,2,29,0,0,0,0,-2,-2,132629,56000,0,5000,2000,0,0,0,0,0
80000,1,1,1,47,-1,-1,-1,-1,-1,-1,2001,5655,3096,2338,5655,1676,3096,4590,5598,1
200000,1,3,1,43,0,-1,-1,-1,0,0,1243,1270,2522,1453,1270,4000,0,0,1436,0
170000,1,1,1,42,-1,-1,-1,-1,-1,-1,610,2429,598,995,2429,2202,598,1801,1157,0
210000,1,2,2,48,-1,-1,-1,-1,-1,0,2776,2776,4880,2776,2776,526,4880,0,1315,0
500000,1,2,1,46,0,0,-1,-1,-1,-1,157046,37528,20894,1652,37550,83642,20894,24038,59021,0
60000,1,2,2,36,-1,-1,0,0,2,-1,39212,42778,7784,45994,20052,20007,7,12332,500,0
410000,1,1,2,32,0,0,0,0,2,2,35868,18557,30065,3762,1557,13000,0,24897,0,1
220000,1,2,1,35,0,0,0,0,0,0,210200,219611,97722,8000,10098,5828,3000,3000,5000,1
420000,1,2,2,30,0,0,0,0,0,0,122418,89586,55375,4816,4128,3147,2018,3130,3006,0
250000,1,2,2,28,0,0,0,2,2,0,149678,163101,160805,7000,14400,6000,0,6200,6200,0
80000,1,1,2,26,0,0,0,0,0,0,84488,72883,60807,2871,2727,3170,1940,2200,1700,0
80000,1,2,2,27,0,0,0,0,0,0,40612,43261,45794,2000,2000,2000,2000,3000,4000,0
20000,1,1,2,28,0,0,0,0,0,0,3608,14244,16161,5000,12500,3000,4000,2000,2000,0
300000,1,2,2,30,-1,-1,0,0,0,-1,18468,63982,16367,61200,45153,102749,186,45079,40000,0
50000,1,1,2,44,0,0,0,0,0,0,54332,50272,47154,3000,1928,1595,1526,13000,1569,1
360000,1,3,1,46,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
140000,1,1,1,36,0,0,0,0,0,0,127496,131640,91772,5000,5041,5000,4000,4000,4000,0
70000,1,2,1,31,0,0,0,0,0,0,61177,63806,66451,5300,3500,2154,7800,555,1000,1
70000,1,2,2,34,0,0,0,0,0,0,69368,71488,32099,4000,4000,2013,1500,1000,4000,0
430000,1,1,1,39,0,0,0,-1,-1,0,41428,20739,17566,17800,15023,12925,17566,11000,10349,0
170000,1,2,1,39,-2,-2,-2,-2,-2,-2,0,0,291,582,0,582,291,90,750,0
210000,1,2,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
150000,1,1,1,36,-2,-2,-2,-2,-2,-2,2750,27498,26636,2424,27498,1213,26636,2704,1800,0
260000,1,2,1,42,0,0,0,0,0,0,252107,209496,220727,12004,15000,15000,12000,10000,10000,0
500000,1,2,1,40,-2,-2,-2,-2,-2,-2,22520,79243,4580,1110,79243,0,4580,0,1380,0
160000,1,1,1,39,-2,-2,-2,-2,-2,-2,4138,0,2920,35,0,0,2920,0,12140,0
210000,1,2,1,45,0,0,0,0,0,0,56024,58338,60720,1836,1897,1936,1952,2013,9062,1
230000,1,2,1,33,1,2,2,0,0,0,203218,203466,119512,10000,0,8000,5000,5000,4243,0
180000,1,2,1,43,-1,-1,-1,-1,-1,-1,2745,3275,3020,3884,3284,2354,3029,2199,12553,0
20000,1,2,2,37,0,0,0,-2,-1,0,7440,0,5985,10050,0,18047,7985,1000,2000,0
310000,1,1,1,41,0,0,0,0,0,0,247202,197450,185943,8213,8668,8247,6729,6639,6764,0
180000,1,1,2,39,-2,-2,-2,-2,-2,-2,0,182,0,444,182,0,0,0,540,0
80000,1,1,1,46,0,0,0,0,0,0,48967,50767,49006,2000,1771,1715,4000,8697,0,0
230000,1,1,1,47,0,0,0,0,0,0,143083,83545,26332,6500,4579,4500,3000,1000,3000,0
210000,1,2,2,41,0,0,0,2,0,0,114953,96993,97968,5000,10000,0,5000,4000,5000,1
90000,1,2,1,37,1,2,2,0,0,-2,61584,61107,326,3000,0,3000,326,476,476,1
30000,1,1,1,45,1,2,2,2,3,2,25829,27988,29738,0,3600,3300,0,0,1100,0
430000,1,1,1,34,2,2,-2,-2,-2,-2,435,-525,-1211,183,0,0,0,290,2512,0
200000,1,1,1,41,-2,-2,-2,-2,-2,-2,10799,1585,1273,1213,1585,1470,1273,1000,1555,0
220000,1,1,2,34,-2,-2,-2,-2,-2,-2,416,416,416,416,832,416,416,416,416,1
480000,1,1,1,37,1,-1,-1,-1,0,0,6071,8313,25710,8023,8351,25753,14012,10021,12462,0
360000,1,2,1,36,0,0,0,-1,0,0,33051,-5386,255296,1000,2544,261000,9000,10000,10000,0
390000,1,2,1,34,-2,-2,-2,-2,-2,-2,-702,-1141,-1353,0,0,0,0,0,0,0
20000,1,2,2,43,0,0,2,0,0,0,13817,15852,17197,1815,1000,1279,614,637,2350,1
200000,1,3,1,37,0,0,0,0,0,0,65927,53084,39843,2700,2200,1700,1489,1200,1100,0
30000,1,2,2,35,2,2,-2,-2,-2,-2,3462,-1170,-1950,0,0,0,0,1620,900,1
410000,1,1,1,40,-1,-1,-1,2,-1,-1,34405,19975,10491,18612,8944,7,10491,9347,9727,0
40000,1,1,1,47,2,0,0,0,0,2,38741,37868,39114,2000,1942,1600,3500,0,2818,0
50000,2,3,1,47,1,2,0,0,0,0,50574,50151,2759,0,2463,2300,55,0,37459,1
230000,2,1,2,28,-1,0,0,0,0,0,48144,44477,23278,12000,2353,5000,0,8000,643,0
130000,2,1,2,33,2,2,-2,-2,-2,-2,1022,0,0,0,0,0,0,0,0,1
100000,2,2,1,33,-1,-1,-1,-1,-1,0,7067,7064,9689,0,7482,15315,9705,0,4600,0
400000,1,1,2,34,0,0,0,0,0,0,26912,13810,25050,10016,6000,10000,10000,5000,4000,0
330000,1,1,2,42,0,0,0,0,0,0,73214,78274,60729,10000,4000,8000,10000,15000,8000,0
590000,1,1,1,41,-2,-2,-2,-2,-2,-2,617,35498,0,1304,35552,0,0,0,0,0
50000,1,1,2,34,2,0,0,0,0,0,13731,7891,5554,1530,2004,1000,1008,1400,600,1
140000,1,2,2,36,0,0,0,0,0,0,58165,61732,64372,2500,3000,2300,3000,6700,0,1
730000,1,2,1,37,0,0,0,0,-1,0,70309,49082,514114,20000,14023,9035,528897,22005,15000,0
110000,1,2,2,34,0,0,0,0,0,2,107430,111387,111657,5500,5000,4300,12700,0,4500,1
500000,1,3,1,46,-1,-1,-1,-1,-1,-1,4031,7544,9736,3709,7594,14484,9762,9142,17241,0
200000,1,3,2,40,-1,-1,-1,-1,-2,-1,6154,5762,0,6000,5762,0,0,3117,2000,0
180000,1,3,2,41,0,0,0,0,0,0,183047,183363,142048,6704,6973,7023,7000,6000,5357,0
70000,1,2,1,45,0,0,0,0,0,0,67062,28236,35205,3000,1500,3000,5000,3000,5000,0
170000,1,1,1,45,0,0,-1,2,-1,2,2610,1565,6265,0,1565,0,6500,0,3115,0
420000,1,2,2,44,0,0,0,0,0,0,13620,9180,10245,2000,5000,5000,5000,10000,10000,0
60000,1,2,1,29,0,0,0,0,0,0,58634,58604,38472,3000,31404,3000,2000,2000,2000,0
280000,1,2,1,31,0,0,0,0,0,0,266511,268332,157565,9557,10001,8585,4761,5082,5008,0
30000,1,2,2,40,0,0,0,0,0,0,21617,25239,27074,3200,1800,1800,1500,2250,600,0
90000,1,1,1,38,2,0,0,0,0,0,88937,87343,67803,3103,3500,4200,2426,2613,3000,1
200000,1,1,1,36,-2,-1,-1,-1,-1,0,239,3421,9585,2925,3421,301,10217,0,0,0
220000,1,3,2,33,0,0,0,0,0,0,62770,57675,49548,40000,25000,25000,10000,10000,10000,0
280000,1,2,2,47,0,0,0,0,0,0,92288,78544,63465,4004,3504,3204,2304,2504,2304,0
280000,1,1,2,38,0,0,0,0,0,0,138984,145127,115765,4900,6918,7100,4388,4500,4300,0
430000,1,1,2,40,-2,-2,-2,-2,-2,-2,2099,4353,5779,8297,4391,473,5808,4489,3934,0
180000,1,1,1,37,1,-2,-2,-2,-1,0,0,0,2201,0,0,0,2201,0,0,0
50000,1,1,1,49,1,2,0,0,0,0,27231,27533,28901,0,1764,3400,1100,2660,0,1
500000,1,1,1,46,-2,-2,-2,-2,-2,-1,18664,-214,42772,68013,0,0,42986,45508,9055,0
50000,1,3,2,35,0,0,0,0,0,0,38536,41945,45182,2000,2381,2500,1500,3000,0,0
200000,1,1,1,43,-2,-2,-2,-2,-2,-2,3005,7544,57023,4709,7574,9497,57023,2770,1904,0
100000,1,1,1,42,2,0,0,0,0,0,95926,98480,39138,5000,3100,2000,1600,1500,2000,0
60000,1,2,1,31,0,0,2,0,0,0,55831,58906,44521,8660,0,2150,800,1000,1781,0
30000,1,3,2,33,0,0,0,0,0,0,30384,30646,30232,3010,3000,3000,3000,1083,0,1
180000,1,3,1,41,2,0,0,0,2,0,111786,117428,100148,6000,5000,9000,0,5000,7130,0
20000,1,2,1,40,1,2,0,0,0,2,8201,10110,11637,1000,1500,1180,1000,0,1000,1
350000,1,2,1,39,0,0,0,0,0,0,179189,171127,169815,6695,6958,6669,5596,5676,5487,0
20000,1,2,2,43,0,0,2,2,2,2,5909,7859,9216,2500,0,1800,0,1000,0,0
100000,1,2,1,38,0,0,0,0,-1,0,100600,96504,91081,4090,4385,1850,103300,3370,3670,0
20000,1,2,1,43,2,0,0,2,0,0,11573,14946,16659,1300,2787,0,2500,1500,0,1
30000,1,3,2,29,0,0,0,0,2,2,10305,12354,13320,1500,1514,2000,0,1400,0,0
30000,1,2,2,31,-1,-1,-1,-1,-1,0,7130,1429,12235,2654,1437,2853,12247,119,0,0
180000,1,4,1,40,0,0,0,0,0,0,78170,82947,85789,4000,4000,3100,3100,10000,6000,0
300000,1,2,2,29,0,0,0,0,0,0,49917,49831,50244,5000,5000,5000,5000,5000,5000,0
360000,1,2,0,38,-1,-1,-1,-2,-2,-2,176,0,0,252,0,0,0,0,0,0
210000,1,1,2,36,-1,-1,2,-1,-1,-1,931,736,-466,2570,0,270,0,3000,0,0
30000,1,1,1,35,1,2,2,2,-1,0,18829,20599,23789,1000,2014,6,25700,800,1989,1
150000,1,2,1,31,0,0,0,0,0,0,146805,146245,133721,5300,7000,6600,4700,13500,0,0
150000,1,2,2,31,-2,-1,-1,-1,-1,-2,0,0,0,648,0,1448,0,0,3632,0
150000,1,3,2,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
470000,1,1,1,40,1,2,0,0,0,0,276880,204223,138087,5014,10000,5214,4500,5000,4200,0
200000,1,2,1,38,0,0,0,0,0,0,105729,110031,128894,3806,5449,5694,20000,4774,5101,0
80000,1,3,1,49,0,0,0,0,-2,-2,77985,82150,0,4200,3800,0,0,0,0,0
250000,1,1,1,37,1,2,0,0,0,0,206430,214868,159789,8300,9500,9000,5500,6000,13000,0
500000,1,1,2,30,-2,-2,-2,-2,-2,-1,24349,53947,26154,9605,54218,84839,26283,175857,4914,0
200000,1,1,1,36,1,2,0,0,0,0,14460,13810,16347,0,1502,2000,2000,1513,1504,0
90000,1,1,1,34,0,0,0,-2,-2,-2,106339,0,0,20585,0,0,0,0,0,0
400000,1,1,1,47,0,0,0,0,0,0,105610,111150,97523,3904,5646,5000,3000,5000,5000,0
180000,1,2,2,38,-1,-1,-1,-1,-1,-1,9409,5382,1877,10423,5393,3159,1881,4678,1353,0
160000,1,2,1,47,-1,-1,-1,-1,-1,0,988,637,16746,779,638,2670,16746,7069,7000,0
130000,1,2,1,38,0,0,0,0,0,0,123044,102151,92729,4949,4000,3250,3231,3324,3242,0
60000,1,2,1,45,0,0,0,0,0,0,67719,58536,18352,3000,12423,2000,2000,1000,1000,0
240000,1,2,1,39,0,0,0,0,0,0,215013,213460,222214,9600,7800,7907,8021,8610,8084,0
160000,1,2,1,33,0,0,2,2,0,0,82535,86091,85552,4000,4000,0,4000,4000,4000,1
50000,1,2,1,43,0,0,0,0,0,0,48919,48731,29116,1800,2200,1400,582,580,30000,0
280000,1,1,2,34,0,0,0,0,0,0,251267,262562,131807,15000,10565,20253,20518,155067,11007,0
30000,1,2,1,40,0,0,0,0,0,0,25328,21554,18330,2000,2000,2000,1000,0,0,0
130000,1,2,1,46,0,0,0,0,0,0,46849,46405,45641,1802,3005,1603,3022,1005,3308,0
160000,1,1,1,43,-1,-1,-1,-1,-1,2,238,237,300,0,237,0,600,0,234,0
420000,1,4,2,36,1,-2,-1,-1,0,0,944,1133,7792,1819,1143,10429,194,556,0,0
210000,1,2,1,37,1,-1,-1,-1,-1,-1,0,325,325,650,325,325,325,325,325,1
70000,1,1,1,39,0,0,0,0,0,0,60412,68750,48178,8137,3100,7172,10000,1662,3000,0
50000,1,2,2,44,0,0,0,2,0,0,47674,51447,20317,1764,6739,29,700,704,705,0
50000,1,3,1,38,2,0,0,2,2,0,37501,37502,31352,2000,3455,1007,8,2002,2029,1
330000,1,1,1,38,-1,-1,-1,-1,-1,-1,1051,291,1011,671,291,1051,1011,1051,821,0
70000,1,2,2,40,2,2,2,0,0,0,69164,69248,48998,3500,0,2109,1500,3769,0,1
